age,gender,APOE_rs429358,FOXO3_rs2802292,TP53_rs1042522,SIRT1_rs7069102,TERT_rs2736100,exercise_hours_week,diet_quality_score,sleep_hours,stress_level,smoking_pack_years,alcohol_drinks_week,biological_age
35,1,0,1,2,2,0,8.311448976543257,6.672721129837491,6.076834789859114,6.9824239406364015,2.9904661982013097,8.818393430074995,24.169504969165672
36,1,0,2,2,1,1,2.775991587972903,6.7325482675580135,8.173414982795547,3.6741780005858917,1.708389943418704,2.3771426802179088,21.367515209676977
34,0,0,1,0,2,1,11.691356491677974,5.909928261947126,6.93833638148707,3.0773719598996565,17.60537351897368,6.7999136495808745,18.0
32,1,0,2,1,2,0,1.4214664162680386,2.944146131938234,7.075790777112872,1.9248776576648114,8.531802556258032,2.450024471662935,23.639174518084136
48,0,2,1,1,2,2,2.487508757601297,6.393015760259337,5.89152075983432,3.6315103834328077,3.7216849520633133,1.5470744868236328,43.57404178387161
52,0,0,1,1,1,0,1.8316718717699148,6.617014100988755,7.242661802069539,6.650526916514346,3.6876300512882816,5.9794162270664595,30.219919725016947
65,0,2,2,2,2,2,5.468282965859715,5.993998293493067,8.133651831302434,3.538509237665312,1.0759493597793037,4.051636602161698,44.06403302486935
60,1,2,0,1,2,0,12.066140095296191,5.926308204573361,6.7112646639735125,4.927367962705909,5.236658101006796,3.0884744993105597,25.470443550401253
61,0,0,0,1,2,0,3.5083746526778876,7.884387645833897,8.896527925194723,4.0201740898747955,15.35610526452188,1.3277534696609425,29.386520331322014
45,0,1,2,0,1,1,3.996738806655806,5.691909696924976,8.083679398821111,3.9008737551994974,11.42812421108641,4.824198302173613,29.24238304123567
32,1,0,1,0,2,0,2.3847547847205206,3.499799882006738,5.998712180152782,7.62687848347251,0.4429050078761673,5.289337674685427,31.69517941922873
79,1,1,2,2,2,1,0.8984503350271811,8.806896599036836,7.313719638670321,4.701954614915406,0.27279410550347344,4.294838235239367,32.06576872054203
33,1,0,2,1,2,1,2.791004250841215,8.694147283880177,5.348024409336482,2.490809794221507,16.2524834345978,1.4303325462787095,22.706041817133112
71,1,0,1,2,2,1,4.641748496219425,5.920674533723993,5.840472753819058,1.9454034760117636,1.1151293245951706,0.3728453938278887,37.92080770744541
39,0,0,1,2,2,1,2.1094817579707468,7.7501413725014965,4.911669022041485,2.8841708279239158,3.997141570073536,2.709184974721678,35.90038523184532
72,0,0,1,1,1,1,0.9988384492222226,2.951956281814781,5.072728113996005,2.65449646900071,0.38823933682820266,1.217083918865812,53.59176408213171
70,0,0,2,1,1,0,0.18882120650424894,5.711072976381401,6.644433500733729,6.722541154998248,9.267032711001992,22.823386850239686,90.0
64,1,0,2,2,2,2,9.458003285259744,2.57160257669269,6.772196444927303,4.5838350650633,0.6270480989586885,1.9657684683789145,38.215175796153744
42,1,0,2,2,2,2,2.358192109105754,8.249270848699762,7.272639245888557,5.131373332160935,5.160713062203738,6.67385171247355,19.41347535796784
66,0,0,1,1,0,0,4.493127010692607,3.0080414190508677,5.92423479131592,4.498461875735276,0.29147283721641615,0.2864608239783878,37.62234171757462
44,1,0,2,0,2,1,6.921180776432913,5.177318281218855,8.000498153779553,4.596479981539318,0.8519958177458724,5.708536595978953,18.22149024857397
30,1,0,1,0,2,1,7.920882140539182,6.431457417114633,6.743533461177901,6.883887064251149,3.5886450422799214,6.056103145665169,18.0
36,0,0,1,1,1,0,2.061155086993607,7.647849457433096,7.3722588644980815,7.032065313860201,0.23380872082997164,4.732143686153934,30.155193911841582
26,0,0,2,0,1,1,4.355573515480019,7.054495956022538,4.0,8.57776135212994,1.0883725051156257,6.6723084963599995,61.32741215184959
31,1,1,0,1,2,1,4.717091118208323,8.285992809638559,7.00361900013441,3.243596443108722,0.7319097753825119,3.1826617498639487,18.0
40,1,0,2,1,1,0,6.242255368743884,7.607750905014225,7.944585447070128,4.218306216135172,0.2071058219568245,3.0795492216671327,18.0
27,1,1,0,1,1,0,4.677896784289447,8.61702624456665,4.268381551907353,5.389940853996282,17.70174041674603,4.8444868449238445,23.80350429301866
69,0,0,2,1,2,1,4.000239502620309,2.4898584946425224,7.0395653636908,8.146510975067624,2.990696900635552,3.3460101618229565,55.89847705775499
27,0,1,1,2,2,1,1.4429239543899415,5.030772692784906,6.053073877423669,3.6108373878453595,9.79270173683547,2.4232768207305586,33.27200888140285
51,0,0,1,2,2,0,5.367985092200589,6.902746042208671,8.848753605677924,6.8912543693769335,2.217570062667054,0.8631543257287666,29.150168554777434
74,0,0,1,2,2,1,3.2519966319439395,9.147454972967008,5.455402275715567,3.780538521618069,0.21762807110900068,6.2556542688589705,30.229757020137562
67,0,0,1,1,2,1,8.67938981051119,4.989931017515141,9.593348822551858,6.947298083280973,5.947946574439946,7.004588643552941,50.21650469391232
64,1,0,1,2,2,1,5.398337165760058,9.93027080412701,8.55072466645956,5.186206817594965,0.19762559178449485,1.5965674909333836,18.0
62,1,0,2,1,2,2,0.49394353453292067,6.706112317933002,7.13630472149577,2.914561355805173,4.023548017306746,5.244750657337026,34.65299521764943
57,1,0,0,2,1,1,1.3504604519060968,4.576741045796044,5.277309317236458,4.763932799776955,0.7489544216045797,2.7043549064398427,41.747339729730356
52,0,2,0,1,1,1,2.39851509902226,3.690948304674675,6.449429044082543,6.227948226839267,5.555706853002893,3.7076439096067046,41.326389574156664
25,0,0,0,0,2,1,3.1827246185177516,7.471381314327802,7.823438711278546,1.0,11.160815000632457,1.726854193358296,18.0
79,0,0,1,2,2,1,13.024393413884715,4.719734168009511,7.132350613412727,6.819934468350521,15.591059745272222,1.8135985195686204,41.08025851538001
32,1,1,2,2,1,0,5.8446844384828145,5.455581405624165,5.681808935204403,2.0689116761603037,3.7515128686745003,9.555165067160265,20.378620229673825
61,0,0,2,2,1,1,1.8372395665699341,6.32410306956111,8.329026668104357,4.5632253791828035,3.8039589656262813,0.9659054381171228,42.811405827539794
56,0,1,1,1,2,1,5.962131093206181,6.399033216367273,6.884753687402057,4.781887609069109,0.19515469930232857,9.765938897257648,37.15103836403269
72,1,0,1,1,1,1,3.861317785834268,9.824989913513187,7.339250258097187,1.0,7.345688028904184,4.700304550051598,18.0
67,0,1,2,1,2,1,6.004483321917279,6.787675852314583,8.193748430063884,3.770842705724933,15.641568077096114,1.6947067143755397,42.83036424488938
61,1,0,1,2,1,1,2.5840162109538207,4.790434153832361,8.058696950986276,5.835636248999818,2.8833505315720758,9.19590630807793,36.960615653062995
28,0,1,1,2,1,0,13.807563597217605,4.507156002999562,8.29601323113673,8.725848038760635,7.8919277545912365,0.19754061893100294,37.98083494778617
54,0,1,1,2,2,1,9.426166947350943,9.334487946146107,7.838348330830886,6.645091785878813,7.98400276283432,4.878367290477258,18.0
30,1,0,0,0,2,1,5.24731478072699,4.969004657738148,6.196426446501143,6.810764327158219,7.701911872730554,2.134351760372223,25.742352596019305
70,1,0,0,2,2,2,2.340056182623614,7.169519392365116,6.949237472224009,1.0,7.108177150268617,0.6747615516320424,23.728782053491717
78,1,0,0,1,1,1,5.998421133455933,6.384399191355716,8.619481679554525,4.397346210063337,1.2109740011233865,2.810442644501214,26.43111565882655
43,1,2,1,1,2,1,0.9007170158572352,6.841188637105971,5.381289742608093,8.639223603847325,6.960050728956543,5.945213119609074,62.90230359515166
56,1,0,0,2,2,2,9.89463430907428,8.796573279855004,5.646376226927412,6.996630521794013,0.7797345170223418,0.8245622525753866,18.0
33,1,0,1,1,2,0,8.484765949496419,6.565492977727304,7.6494733406170425,3.975259205500355,6.232714901386194,10.663005843965049,18.0
36,0,0,1,1,2,0,4.8215206536301825,7.634966956828607,6.891724700295652,5.228610960387219,0.01772532071339369,10.396625105905509,21.814084118116345
35,0,0,0,1,1,1,1.4877110386452097,6.6114865643581915,4.989496878266202,6.959545079928981,12.555742155931465,15.858379850681448,61.32703188986385
70,1,0,1,1,2,0,2.570255727697148,5.092882572479612,7.83875285614012,6.908685373073955,8.783568404218943,1.3476195971614189,41.95145328281593
79,0,2,2,1,2,1,0.36141935079135745,6.988121300293721,7.5435055552643515,4.747183556058648,5.743691229542071,6.953698805217404,54.113113023463555
40,1,0,0,1,1,0,2.866746829790942,4.698226533895964,10.0,4.510458736238759,0.49616209356672464,1.521561388159438,24.56333933839129
25,0,1,2,1,1,0,1.362949428114945,3.6727686163182662,7.232512559863877,5.883588202330899,8.714519437686736,2.847420695558271,28.760515666904794
69,1,0,1,0,1,1,0.5219266808569344,7.1630990636291285,9.544041677954134,6.949976610210699,10.404165122478426,12.090319521023952,59.185492723358514
79,0,0,2,2,2,1,2.3338897239240257,6.928031449616559,8.180333816353894,4.215255088620686,5.823565003329076,1.7192672200578725,51.746689947591655
77,0,0,1,2,1,2,2.506720530983481,6.722688949533188,4.741666193907255,1.3000150823001273,18.62494495420656,7.950203479647518,59.892862685561454
45,0,0,1,1,1,2,1.0627299322198918,5.954022949888813,7.036704980089672,4.839841059492554,0.48739918556218625,0.5470320062439752,34.74074789352634
54,0,2,2,2,2,0,4.217940153186513,5.855524078159568,6.922919746183363,2.4738219782336683,6.166142752212831,7.999589182648148,37.086714439044975
37,0,1,1,2,2,1,6.683722566434255,3.8330722739801444,6.893137831609936,8.866781285947614,3.7200558318935317,7.802265169781081,45.32508849216528
58,1,0,2,0,1,0,4.4020989641424615,2.2752583516291276,5.962899869850876,3.0934784834050557,0.786814920177557,0.5612560961963948,31.70193407587546
28,1,0,1,1,2,1,3.1816675612890295,7.775625623592267,7.962276958666025,4.764360772003591,5.37078066567206,2.1763018742383036,18.0
52,1,0,2,2,1,2,3.3890510820447934,7.748724202659384,6.586962235296123,3.579451340808099,8.035409079223081,8.807495094704002,35.32452322254732
62,0,2,2,2,2,1,2.696377018034911,5.498185910297501,8.411050831911922,3.963982453916814,0.9001104598011151,2.942833599764663,50.39686551415093
55,1,1,2,2,2,0,2.314518023113111,8.943617918202504,8.234733306820468,6.668234867399992,7.887049411673155,0.21923033015175208,32.87896925983913
79,0,1,1,2,2,1,4.336672629748723,6.999904119311564,6.713433185264271,7.105915080075697,0.48790219916110245,2.95534305493353,58.80306383007379
51,0,0,1,1,2,0,4.510402818446123,6.675839088301267,6.272098422685599,6.31168192660198,4.475094341787361,10.10795444102855,36.05327511590187
29,0,0,2,0,1,1,3.4099176847372656,10.0,6.329953279505177,6.93598943742162,8.009087841690398,1.3017316059268071,18.0
49,1,0,2,1,2,1,2.3842714083521614,3.4900742882187767,7.032342766237181,3.947547899069499,0.78886770485469,1.32285788802202,35.22503360271513
27,0,0,2,0,1,1,1.467026454976137,5.905589379063788,7.386642096387406,2.8079544175944027,4.237545518490445,8.473975874909929,22.60084672901481
57,1,0,1,1,1,2,0.7202027714812719,4.295889073531789,6.462264045396853,3.50166505296077,2.7658672937762097,2.5376571152775984,42.579717826014175
28,1,0,2,1,2,1,1.4690008654131437,5.264574345973259,6.502033064523961,5.862106822096307,4.673233217381712,8.965243037058272,30.521389230545395
49,0,0,1,1,2,2,2.3673030375010624,5.865452783942191,7.342255606913727,7.433912007426492,2.7601629446150557,11.759188060934694,46.63030642604589
44,0,2,1,1,2,1,2.555820732599971,5.911077787580855,8.239728224633044,2.5307987244037258,1.4444931869819253,0.9597720470323032,31.385461603169997
58,1,1,1,1,1,1,15.80365385119283,3.8532117561592125,7.29190994025225,4.289308269341625,1.4638811217042331,2.8241211708052005,19.16964766018754
50,1,0,1,1,2,1,6.215176012043622,6.136023333418824,6.9665383813161,4.453956737090973,10.00131063073621,4.835679267576571,23.65125805916269
29,1,0,2,1,1,0,4.355126837968535,4.350204263679994,7.284565092385132,3.4539053497889087,0.850706103653337,2.2369207141435017,18.0
59,1,0,0,1,2,1,5.255281840738108,8.3932962031205,4.844921618310686,6.193727655981096,0.6568928507009404,6.687141061923736,19.267961745521617
52,1,1,1,2,1,1,13.61241939475282,7.5290774884993565,6.721863366517164,6.997174940219821,0.510601873528702,3.599097632071604,18.505403293208527
53,1,1,1,2,1,0,1.874428762308804,6.687800929265734,5.49200989703413,9.905898071190489,0.3852409629438803,0.7059209151897659,75.53589299756227
33,0,1,0,1,1,1,10.213365065955479,5.048217199156246,6.345733289851358,8.949855568083846,0.0729911330415429,0.8339655080521392,36.62325879254094
76,1,1,1,1,2,1,0.20083626801829066,6.309515386688813,5.90215330965663,6.5801047671630295,0.8741832097344616,0.33816642055328583,62.07863487520167
62,1,0,1,2,1,2,2.829591401418195,7.413628894213791,5.885861748652585,4.080534044980383,1.0704695834405105,3.042589031123091,32.428904399201265
74,1,0,1,1,2,1,1.2847845902273043,5.319261821335395,5.817915113631535,6.413930258818409,1.571664083107379,0.3848549040801692,57.12717410916865
30,1,0,2,2,1,1,0.665352586448197,2.819998554887666,9.790406623695336,1.090141529018252,0.6621712885578612,3.9873304086244277,28.340979237025444
43,0,0,2,1,0,2,8.473002727649597,7.438229183263957,6.932240582692907,6.322558660223698,0.4944400596579852,1.0436305391491834,22.323462270791147
68,0,1,1,2,2,1,2.7938037064188004,7.059373352629027,8.445282872867452,5.731316653736179,3.898721133711171,6.721389561759883,41.012523324277204
35,1,0,1,2,2,0,2.422147857913954,6.6423938841738535,7.912785688128274,5.153849326164667,6.341426847676789,2.235985604221326,23.253482921828482
26,1,0,1,2,1,1,2.8266848197899663,4.482428823214599,7.826146717268821,3.4368343582484187,4.973791430606295,4.182403923080186,18.954905334088465
71,1,0,2,1,1,2,3.721651915878818,7.919755728728488,7.652537092122248,6.587779169338254,4.067614522462322,2.154192245550539,37.80703611437897
68,0,2,1,2,2,0,1.6452585710055236,8.29774841675129,9.503161230674127,3.0206953593567216,2.9041286916259113,2.0932338274133913,38.520708544304064
68,0,0,0,2,1,1,0.6551767694143231,6.5631226598688865,7.513027076435536,7.110450850616736,5.025339900564348,4.416206966017211,49.478326552312964
33,0,1,1,2,2,1,3.2027004070377547,5.207543354309063,4.86349369110401,6.201878952162108,11.607146206018319,0.1882196990062217,46.24418904351074
45,0,0,2,0,1,2,3.7468745189717323,5.249461391760334,6.790961097695009,5.858912422081107,4.936496312018563,4.470429808404147,32.8122347005074
48,0,0,1,2,2,2,8.9273605093616,5.209213584439127,5.744457538786676,3.0320214611497907,0.3139593410931923,11.694816698950365,23.940727187344613
58,0,0,1,1,1,1,3.106891713070131,5.117966955907827,5.3199965906761815,3.6954623395765607,4.224723519818098,9.723751234554612,40.76430117469538
46,1,1,2,1,2,2,3.5606061549471386,5.292067000910416,7.517979403795513,2.0259200266833672,3.7139403422130584,3.269577938285047,28.205760284255877
27,0,0,2,2,2,0,1.3700972496461459,6.64637960241268,4.510831764308996,6.680436792033392,3.007612077039244,5.557912703005637,45.97902226654603
36,0,1,2,1,2,0,1.3759465591666764,7.792921943898142,7.13037409327631,5.0725994178448115,4.205861914152188,7.590766595386024,33.4091572519859
52,1,0,1,2,2,2,4.37721457903163,8.902228717902535,5.022950334879102,3.92506075502779,5.583132821018028,3.2202443128899496,18.0
54,0,0,2,2,2,1,5.698041448425382,4.173777365632823,6.789475551829819,4.727326422137954,0.18985994977208537,2.4716385898651505,30.410240246516867
50,1,2,2,1,1,0,7.0281104793394995,4.500837216406151,7.931864529120436,7.0995646148040565,3.2715643832703316,4.3868672417796075,31.54308740630122
72,0,0,2,2,1,1,4.191591077417814,7.688393854182776,6.2163962924734,2.7211635576535462,8.497579928390877,1.508492086010793,37.228558036325076
45,1,0,2,2,2,2,1.6368925095261562,4.174096176756809,5.580842709626778,4.123134926072805,3.783387883014794,4.9157405010316015,45.73307863361953
52,1,1,2,1,2,2,0.7464321714941105,3.683047864763653,6.591315815564393,1.8405660641898218,0.3513494479113924,2.28347670661056,41.39925388930461
50,1,0,1,2,1,2,1.2608974575709622,4.114608417540422,7.743150916729192,2.8956344075108182,7.459829983543531,10.126008496020628,36.125907576225956
57,1,1,1,1,2,1,4.1825695568057295,5.64767293890068,7.36410443866206,4.498306374356694,14.179266507059925,1.4566329171485837,36.31174424813108
45,1,0,2,1,2,2,0.8432753205053571,9.271364197442812,6.914017607972538,7.168499099988349,9.547446113997074,3.6761856243608197,22.15885023690044
59,0,0,1,1,2,1,1.2993978065979042,5.744316657070895,5.996023007684869,6.283600884040132,2.2515446432913593,9.414954062090791,51.86480701599706
76,0,0,1,1,2,1,1.815270707333909,6.5485070414245214,6.511658002480005,6.9790997410968725,3.8266955180022517,0.09251978264437591,58.57223657553751
58,1,1,1,0,2,1,4.931499223373049,3.6037187768889813,7.82761292413257,6.326527055675163,4.474018164160374,2.142120848324343,35.36623746619594
65,1,0,2,2,0,1,8.046543367410534,8.148541062462536,6.839535693908994,3.078455526482582,6.29036044559269,13.32626655932545,21.124675540282194
75,1,1,0,2,2,0,3.45723295099505,7.743039675102958,7.290438543572116,8.389492203723156,5.484101352064514,21.526624848618802,76.57204770848047
71,0,2,2,1,2,1,3.9809691074363203,5.062375908774274,6.567797869978804,6.48394630353566,1.1099177878875068,4.195130916710207,50.434001346377855
42,1,0,1,1,1,1,3.1712897842658774,4.62562489957341,5.64382009227897,8.593456437286942,9.258770121625641,4.744177010691084,49.913355436197364
35,1,0,1,2,2,0,2.849385785690798,7.9159303677880555,9.403099966635924,8.347680075428771,9.458420372202061,0.6725622809870327,42.291556912731345
47,1,0,1,1,2,0,4.601121857546881,5.548337591332979,7.940988100572351,4.8172368883619825,2.5905233726198014,9.22575785304002,24.2980294758419
72,1,0,1,1,1,1,2.86806217954101,4.672404751096041,7.332762272129375,4.021942218126346,0.7015699941048379,9.194675531894104,38.15052304272496
46,0,0,1,1,1,0,9.76792188302965,5.266897502871897,6.802729393989174,1.0,4.689701333069804,0.5984148205340197,18.0
41,1,1,1,1,1,1,3.812082207915304,6.477271591976608,8.706026263971543,5.332478847700614,2.2100743949367,5.091621526765298,26.87139194802382
29,1,2,0,1,2,0,4.129721323133617,7.463704981475613,6.044204966831741,4.921394468445971,6.762182873822252,2.9955423237021765,24.56589579363368
68,0,2,2,2,2,0,3.246414019853126,6.646302304294481,7.8037736034159595,3.7218385722980454,1.8964808932628419,9.032889088192759,37.423393157160056
35,1,1,0,2,2,1,5.918513870699327,6.543018577627473,7.045357818343032,4.002135074435387,1.5258320210010987,6.725170957699625,18.0
54,1,2,2,1,1,2,1.7701118008788383,5.519095709174279,6.684987508105046,6.038294601447596,10.11380802655615,2.148767823516839,50.563972776490075
39,0,0,1,0,2,0,1.362957446609363,6.291188433911977,6.667052722171057,1.2318123729441788,4.783227401261469,1.3082218787318531,21.16676828371823
51,0,1,2,1,2,0,5.358875999929465,5.2171773344643775,8.566999800326228,7.561561113940799,0.44957782312744693,2.4275821157630904,47.66945135593441
59,0,2,1,2,2,2,3.7986058607122914,5.460399345917423,4.754499833218273,6.749678398335803,5.845648796756602,5.8236960154604205,64.25897616267693
57,1,0,2,2,1,1,5.41213312227827,8.843269115679718,8.998207565300827,4.286778371763192,6.986443922546472,6.300529661892262,18.64108947045182
44,1,2,2,2,2,2,2.5393236172365095,6.084335643219779,8.228575187041043,4.847983670757548,1.340728209667739,0.20436842319525722,36.677385168698905
40,0,0,2,2,2,1,3.6098910440684207,5.264884136449235,7.044872598190779,5.635083952975195,17.156687472689665,1.4035340550827855,36.54445272920906
58,0,1,0,1,0,0,2.27934840738282,4.651938416114047,6.71549709094289,6.629853090249613,2.3329134092816286,0.04148868468959112,46.25497167399055
26,0,1,2,2,2,0,3.1209565536457773,1.5984981151087228,6.987372803613016,9.05755808116098,14.115104546898372,12.996211293060911,69.315920063834
59,1,2,1,1,2,0,0.7641718620292514,10.0,7.581541429816292,3.9477169179468685,1.7379879362765531,6.502326048886,21.12911683021885
64,1,0,0,1,1,2,0.3420299733593323,10.0,8.481297539646173,7.72789406540047,4.697745376501915,0.5474704207271684,19.1462165757453
52,0,1,1,2,2,2,0.8957216732673198,7.255403532871618,7.580675864496216,4.5568451447140035,3.64459583967037,3.08242634969376,36.56879322346166
71,1,0,1,1,1,2,5.810053034540319,3.929509793890193,7.333553022844669,4.204081704597329,24.241653697814172,1.9020617027372066,47.800889169075695
63,0,0,1,2,2,2,5.682907652211445,10.0,7.031761751105848,4.484022140088252,2.6242475801961564,6.890692025499986,18.0
30,1,1,2,1,1,2,10.050608293720387,3.192136761602567,4.78814841543704,7.165871450955958,0.9879313406053541,3.527573852861825,34.04912232204183
33,1,0,1,2,1,1,5.486609255680858,6.786505468810256,5.007984618376954,3.8558261459893233,8.95506463280682,1.1991277828863995,20.736557717562516
44,1,1,1,1,2,2,2.4055363591108825,2.5738011530176155,8.320421345872006,5.21344004180158,0.21476800026362483,3.317633373655985,40.15453624580168
25,1,0,0,0,2,0,3.187704781513228,1.655533085961994,7.5668206610516275,3.9739120324496984,10.812204329017089,2.335338438892841,18.0
32,0,0,2,2,2,1,0.32964761163023476,6.464161607776818,7.992872424647149,4.143040918747207,0.5859819393180619,6.712040056798131,28.14500346980938
79,1,1,1,2,2,1,2.43115186373485,6.718056002088424,7.97082186966522,7.701430465105428,4.243305722501202,9.147602796461388,54.15419122752206
47,1,0,1,2,2,2,3.616599618469972,6.2379860924120365,7.73568779108931,4.978690198004467,6.248606056792367,3.022227455140926,30.397352737317355
27,0,0,2,2,2,1,6.633662364797188,8.986224398406222,8.042585970891084,3.667837817876755,2.049801034176225,0.9330504151494139,18.0
28,1,2,1,2,2,2,3.3947906454513928,5.903984808930866,5.973228297004488,4.131914039289621,9.31331711107682,2.1302280668557065,34.24003115509094
49,0,0,1,2,1,1,1.1774161473926434,7.624567125060507,7.679585084385236,5.558690571662174,4.50337853458239,7.422838497449304,36.526272278885344
71,0,1,1,1,1,1,6.350565563185376,4.434642504217461,7.543455339705146,4.895514579470275,2.513922620953007,3.3748398761880978,33.230402107310724
62,1,0,1,1,2,2,2.181839409286165,8.590019904350783,8.587604125691074,5.0048874187282815,1.9679064816593703,8.24752796177619,32.80082876735721
39,1,0,2,1,2,0,1.6251976514198005,8.760740981241447,4.0,4.402278121929541,0.5939640560413488,0.9763287469993497,20.666535403394473
45,0,0,1,2,1,2,3.050407342824601,5.490886414260537,9.867883087628496,7.088099103470643,5.113308246870044,3.7964567673288285,44.77555372723623
59,0,0,0,1,1,1,2.160447839811836,6.75042123688902,8.017001039153735,6.15302739167124,2.263121218014967,1.7212388901919473,37.74755061502237
77,0,0,0,2,1,1,3.612300709583692,4.602407149746456,7.307492055532855,4.550732018915752,1.9324357842528606,1.8639622525319592,35.20854661517686
77,1,0,1,2,2,2,5.187318862585179,5.559033760024257,5.856795362490804,5.259898592247951,14.973462310307307,4.549650394999572,46.21556345980545
70,0,0,2,2,1,1,2.4378151198416473,7.474616594114962,6.650003787093827,3.3705644950047597,1.5927521035055126,2.793858306150459,42.39204546671433
76,0,0,1,1,1,1,2.47927411969045,6.969677210538488,7.416238111971728,4.852511362410584,10.460207370298612,3.580623097627874,42.76063547367511
38,0,0,1,1,2,1,5.206947933964172,2.541744901732055,9.004497424821203,3.619408654845513,18.423644817165872,8.33216499140034,36.22066043784051
60,1,0,2,2,2,0,5.217555747980254,3.72546951414115,8.830816005398896,5.391214095690733,8.650687044911425,1.6806394583213078,42.6409642631688
36,0,0,2,1,1,1,3.871069002852344,4.824031733672731,7.742442044962657,4.793059412277176,0.09855018055296003,1.15145980448087,21.375594837161845
41,1,2,2,1,2,1,2.922698642199497,6.439597913440389,7.876851410553557,4.518222348355113,10.148458810981026,1.1309880022165513,38.8114419662729
63,1,1,1,1,1,2,7.446013756515572,4.164914487136961,7.2386168001677476,5.285771370317573,1.2002745864529716,4.306203768668018,33.721056735539435
33,0,1,2,1,2,0,1.8296398283113424,3.1722425940791097,5.78090504356081,5.597179252271126,2.179190868558378,1.232979116986373,34.89808392654617
59,1,0,0,1,1,1,5.255110889295591,1.0,6.060769685048285,7.180749506994159,23.88762361191656,5.524727512917443,52.37131033585477
37,0,2,0,2,2,2,1.7603498948410976,10.0,8.157522354451375,6.557140810652367,2.5957833155651873,2.3557968218522194,18.0
39,1,1,0,1,2,2,3.5404580993373878,6.40396205096653,7.8480217813903534,6.902170534653952,5.318661993392208,1.1759181966039731,31.634471637469083
42,1,1,2,2,2,1,1.019026212710312,3.114778419267938,6.260375771478491,4.295957636211532,1.8605326257679224,2.034798639482459,42.49934070927002
75,0,0,0,1,0,1,3.624357170854706,8.066057496925211,6.092434889050725,5.575415784237097,2.3056449771486607,0.5357204755837073,26.162861036826307
57,0,2,1,2,2,1,7.75150495498788,8.98714338359811,7.776342764837443,8.469771826265651,4.551858028287169,7.331620950536966,28.530660043625637
30,0,1,1,2,1,1,6.105987333346657,6.4267157651438644,6.638727021393942,4.806284363494959,14.810109123339455,4.22178520118402,26.102518548760447
51,1,1,1,0,2,0,0.4808560497810464,7.24606795544596,6.051860621786807,5.258660958738675,1.659602013352596,5.337145511274785,40.243963113282405
47,1,0,2,1,2,2,7.536262730335108,8.617539800213,7.410322075874456,5.2854205550294475,1.4208811724026449,8.910543670166113,18.0
51,0,0,1,0,2,1,2.1056381857517383,7.211170916750574,7.811516163867413,4.792083509862845,0.1331295225854923,6.430978593027536,28.35038491286611
58,0,0,1,2,2,1,4.657035286897027,7.265146806708939,5.677039012425635,7.576311327953102,1.12891517915315,7.171146327939905,37.54101795177597
70,1,0,2,2,2,1,3.199545046823049,2.9314465685426283,6.59362922460948,4.115775488168622,1.5218531406433258,11.3179929812745,50.58412077740474
62,1,1,0,2,2,1,1.9632519819430743,1.0,7.877497371994199,7.159885523631998,0.3246970446296013,6.459323609880119,56.150369384967135
38,1,0,2,1,2,1,4.27598537533569,7.722927127479627,8.889362907637448,6.539012330961165,4.146080707046323,0.6448701402939477,32.79413352697965
60,0,0,2,1,2,2,2.030447830993335,5.551411752274389,7.350701650139414,4.878445583774131,0.6777492020307978,6.121807726347841,41.78704992046554
77,1,0,2,1,2,0,5.418556624708201,5.090340570398421,6.38857766267115,4.177882097172885,3.577745184353425,5.67167147666637,47.67187548373586
32,0,0,2,1,2,1,2.0026110523012304,7.946400712257114,6.0042633305081425,4.934592195952617,1.0473209535136487,1.7937387698711798,29.88021970301812
59,1,0,1,2,2,0,1.8090980778891674,4.090337031266551,6.9976306049788715,7.318431334733905,13.722961650189427,1.3451859690674686,50.19627053917481
43,1,1,1,0,2,0,5.511379630410499,5.92697257619395,6.954074358247466,7.15376104135229,1.8343303568933043,2.77253905791793,25.756771111533496
54,0,0,0,2,2,1,12.824985490471223,6.114108379962126,4.409965633354428,6.599921787335706,0.48766986449102323,4.600552945462256,31.83373485233748
38,0,0,1,2,2,0,6.54012905421336,7.3796044697954715,4.964413787934133,4.827144787748375,9.044151513342614,4.63854617265288,28.41268198502509
44,0,0,0,2,1,0,5.895582589652021,6.682555308261869,4.259354156045674,5.087141214570379,2.5711267915188625,7.56511107787588,33.297188325997304
73,1,0,1,1,2,2,3.3026994867997077,6.683484737001368,7.017627993218564,6.2526435473771595,8.577352032672723,4.236717148362334,45.40693062025714
49,1,0,2,2,2,1,5.187603393467233,5.190728566489803,8.262819023509374,4.526293757913143,1.8733914887760252,4.287202336449022,22.730420493146912
64,1,1,1,2,1,0,2.4319888624028447,5.243056469546916,8.093665909497233,6.675165576030278,3.4661136748084176,8.743237019518862,40.88906139828968
48,0,1,1,2,2,0,8.603841809594904,6.680518927948405,5.464522661588507,5.303446666708685,2.947155800979067,7.504988597252228,35.377062705888605
38,1,1,1,2,2,0,0.6654618853545446,4.998962067308434,5.899804971596393,7.02792815592634,4.081167714732575,5.859654050530473,40.51164600169781
50,0,1,1,2,1,1,3.186006857541715,4.342951480080945,5.437655079667824,2.1711929885868155,2.567906964990503,4.486585748348866,39.885713206684905
62,0,0,2,2,2,1,2.6277134467193415,8.572512163541532,7.106749932981296,3.7856720438665814,3.433859237522832,3.468436350663289,30.786989443057173
